Type,Name,URL,CRC,Size
DIRECTORY,[PRG],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Utilities - [PRG]",,,
FILE,"Commodore C16, C116 & Plus-4 - Utilities - [PRG] (TOSEC-v2015-05-25_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Utilities/[PRG]/Commodore C16, C116 & Plus-4 - Utilities - [PRG]/Commodore C16, C116 & Plus-4 - Utilities - [PRG] (TOSEC-v2015-05-25_CM).dat",681232394,94344
DIRECTORY,[G64],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Utilities - [G64]",,,
FILE,"Commodore C16, C116 & Plus-4 - Utilities - [G64] (TOSEC-v2013-12-16_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Utilities/[G64]/Commodore C16, C116 & Plus-4 - Utilities - [G64]/Commodore C16, C116 & Plus-4 - Utilities - [G64] (TOSEC-v2013-12-16_CM).dat",3087548155,872
DIRECTORY,[Z64],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Utilities - [Z64]",,,
FILE,"Commodore C16, C116 & Plus-4 - Utilities - [Z64] (TOSEC-v2013-12-16_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Utilities/[Z64]/Commodore C16, C116 & Plus-4 - Utilities - [Z64]/Commodore C16, C116 & Plus-4 - Utilities - [Z64] (TOSEC-v2013-12-16_CM).dat",583344493,2626
DIRECTORY,[TAP],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Utilities - [TAP]",,,
FILE,"Commodore C16, C116 & Plus-4 - Utilities - [TAP] (TOSEC-v2013-12-16_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Utilities/[TAP]/Commodore C16, C116 & Plus-4 - Utilities - [TAP]/Commodore C16, C116 & Plus-4 - Utilities - [TAP] (TOSEC-v2013-12-16_CM).dat",2416434375,12271
DIRECTORY,Demos,,,
DIRECTORY,[D64],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Demos - [D64]",,,
FILE,"Commodore C16, C116 & Plus-4 - Demos - [D64] (TOSEC-v2013-12-16_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Demos/[D64]/Commodore C16, C116 & Plus-4 - Demos - [D64]/Commodore C16, C116 & Plus-4 - Demos - [D64] (TOSEC-v2013-12-16_CM).dat",497744017,842
DIRECTORY,[PRG],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Demos - [PRG]",,,
FILE,"Commodore C16, C116 & Plus-4 - Demos - [PRG] (TOSEC-v2021-07-25_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Demos/[PRG]/Commodore C16, C116 & Plus-4 - Demos - [PRG]/Commodore C16, C116 & Plus-4 - Demos - [PRG] (TOSEC-v2021-07-25_CM).dat",4144581202,921
DIRECTORY,Games,,,
DIRECTORY,[D64],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Games - [D64]",,,
FILE,"Commodore C16, C116 & Plus-4 - Games - [D64] (TOSEC-v2014-06-19_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Games/[D64]/Commodore C16, C116 & Plus-4 - Games - [D64]/Commodore C16, C116 & Plus-4 - Games - [D64] (TOSEC-v2014-06-19_CM).dat",2844488862,8168
DIRECTORY,[PRG],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Games - [PRG]",,,
FILE,"Commodore C16, C116 & Plus-4 - Games - [PRG] (TOSEC-v2021-07-25_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Games/[PRG]/Commodore C16, C116 & Plus-4 - Games - [PRG]/Commodore C16, C116 & Plus-4 - Games - [PRG] (TOSEC-v2021-07-25_CM).dat",3736599957,251948
DIRECTORY,[TAP],,,
DIRECTORY,"Commodore C16, C116 & Plus-4 - Games - [TAP]",,,
FILE,"Commodore C16, C116 & Plus-4 - Games - [TAP] (TOSEC-v2014-02-01_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C16, C116 & Plus-4/Games/[TAP]/Commodore C16, C116 & Plus-4 - Games - [TAP]/Commodore C16, C116 & Plus-4 - Games - [TAP] (TOSEC-v2014-02-01_CM).dat",3317625352,72423
DIRECTORY,VIC20,,,
DIRECTORY,Magazines,,,
DIRECTORY,[D81],,,
DIRECTORY,Commodore VIC20 - Magazines - [D81],,,
FILE,Commodore VIC20 - Magazines - [D81] (TOSEC-v2014-10-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Magazines/[D81]/Commodore VIC20 - Magazines - [D81]/Commodore VIC20 - Magazines - [D81] (TOSEC-v2014-10-28_CM).dat,3097900031,2643
DIRECTORY,[D64],,,
DIRECTORY,Commodore VIC20 - Magazines - [D64],,,
FILE,Commodore VIC20 - Magazines - [D64] (TOSEC-v2013-03-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Magazines/[D64]/Commodore VIC20 - Magazines - [D64]/Commodore VIC20 - Magazines - [D64] (TOSEC-v2013-03-06_CM).dat,2858918121,18369
DIRECTORY,[TAP],,,
DIRECTORY,Commodore VIC20 - Magazines - [TAP],,,
FILE,Commodore VIC20 - Magazines - [TAP] (TOSEC-v2012-08-17_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Magazines/[TAP]/Commodore VIC20 - Magazines - [TAP]/Commodore VIC20 - Magazines - [TAP] (TOSEC-v2012-08-17_CM).dat,4069691281,7696
DIRECTORY,Firmware,,,
DIRECTORY,Commodore VIC20 - Firmware,,,
FILE,Commodore VIC20 - Firmware (TOSEC-v2019-01-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Firmware/Commodore VIC20 - Firmware/Commodore VIC20 - Firmware (TOSEC-v2019-01-20_CM).dat,2798004626,4216
DIRECTORY,Educational,,,
DIRECTORY,[TAP],,,
DIRECTORY,Commodore VIC20 - Educational - [TAP],,,
FILE,Commodore VIC20 - Educational - [TAP] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Educational/[TAP]/Commodore VIC20 - Educational - [TAP]/Commodore VIC20 - Educational - [TAP] (TOSEC-v2018-03-24_CM).dat,1128812758,1210
DIRECTORY,Demos,,,
DIRECTORY,[CRT],,,
DIRECTORY,Commodore VIC20 - Demos - [CRT],,,
FILE,Commodore VIC20 - Demos - [CRT] (TOSEC-v2011-11-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/[CRT]/Commodore VIC20 - Demos - [CRT]/Commodore VIC20 - Demos - [CRT] (TOSEC-v2011-11-07_CM).dat,3580679252,2618
DIRECTORY,[D64],,,
DIRECTORY,Commodore VIC20 - Demos - [D64],,,
FILE,Commodore VIC20 - Demos - [D64] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/[D64]/Commodore VIC20 - Demos - [D64]/Commodore VIC20 - Demos - [D64] (TOSEC-v2017-10-23_CM).dat,643154338,2238
DIRECTORY,[PRG],,,
DIRECTORY,Singlepart,,,
DIRECTORY,Commodore VIC20 - Demos - [PRG] - Singlepart,,,
FILE,Commodore VIC20 - Demos - [PRG] - Singlepart (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/[PRG]/Singlepart/Commodore VIC20 - Demos - [PRG] - Singlepart/Commodore VIC20 - Demos - [PRG] - Singlepart (TOSEC-v2017-10-23_CM).dat,3131149876,42894
DIRECTORY,Multipart,,,
DIRECTORY,Commodore VIC20 - Demos - [PRG] - Multipart,,,
FILE,Commodore VIC20 - Demos - [PRG] - Multipart (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/[PRG]/Multipart/Commodore VIC20 - Demos - [PRG] - Multipart/Commodore VIC20 - Demos - [PRG] - Multipart (TOSEC-v2017-10-23_CM).dat,3926021414,14519
DIRECTORY,[TAP],,,
DIRECTORY,Commodore VIC20 - Demos - [TAP],,,
FILE,Commodore VIC20 - Demos - [TAP] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/[TAP]/Commodore VIC20 - Demos - [TAP]/Commodore VIC20 - Demos - [TAP] (TOSEC-v2017-10-23_CM).dat,3261455027,841
DIRECTORY,Source,,,
DIRECTORY,Commodore VIC20 - Demos - Source,,,
FILE,Commodore VIC20 - Demos - Source (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Demos/Source/Commodore VIC20 - Demos - Source/Commodore VIC20 - Demos - Source (TOSEC-v2017-10-23_CM).dat,2680379803,1672
DIRECTORY,Applications,,,
DIRECTORY,[D81],,,
DIRECTORY,Commodore VIC20 - Applications - [D81],,,
FILE,Commodore VIC20 - Applications - [D81] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[D81]/Commodore VIC20 - Applications - [D81]/Commodore VIC20 - Applications - [D81] (TOSEC-v2017-10-23_CM).dat,92270707,1836
DIRECTORY,[CRT],,,
DIRECTORY,Commodore VIC20 - Applications - [CRT],,,
FILE,Commodore VIC20 - Applications - [CRT] (TOSEC-v2011-11-29_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[CRT]/Commodore VIC20 - Applications - [CRT]/Commodore VIC20 - Applications - [CRT] (TOSEC-v2011-11-29_CM).dat,2168428060,19689
DIRECTORY,[D71],,,
DIRECTORY,Commodore VIC20 - Applications - [D71],,,
FILE,Commodore VIC20 - Applications - [D71] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[D71]/Commodore VIC20 - Applications - [D71]/Commodore VIC20 - Applications - [D71] (TOSEC-v2017-10-23_CM).dat,3373002563,1836
DIRECTORY,[D64],,,
DIRECTORY,Commodore VIC20 - Applications - [D64],,,
FILE,Commodore VIC20 - Applications - [D64] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[D64]/Commodore VIC20 - Applications - [D64]/Commodore VIC20 - Applications - [D64] (TOSEC-v2017-10-23_CM).dat,3137841082,12913
DIRECTORY,[PRG],,,
DIRECTORY,Singlepart,,,
DIRECTORY,Commodore VIC20 - Applications - [PRG] - Singlepart,,,
FILE,Commodore VIC20 - Applications - [PRG] - Singlepart (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[PRG]/Singlepart/Commodore VIC20 - Applications - [PRG] - Singlepart/Commodore VIC20 - Applications - [PRG] - Singlepart (TOSEC-v2018-03-25_CM).dat,2717708551,75494
DIRECTORY,Multipart,,,
DIRECTORY,Commodore VIC20 - Applications - [PRG] - Multipart,,,
FILE,Commodore VIC20 - Applications - [PRG] - Multipart (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[PRG]/Multipart/Commodore VIC20 - Applications - [PRG] - Multipart/Commodore VIC20 - Applications - [PRG] - Multipart (TOSEC-v2017-10-23_CM).dat,2712891597,16178
DIRECTORY,[TAP],,,
DIRECTORY,Commodore VIC20 - Applications - [TAP],,,
FILE,Commodore VIC20 - Applications - [TAP] (TOSEC-v2012-08-17_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/[TAP]/Commodore VIC20 - Applications - [TAP]/Commodore VIC20 - Applications - [TAP] (TOSEC-v2012-08-17_CM).dat,980422257,2684
DIRECTORY,Source,,,
DIRECTORY,Commodore VIC20 - Applications - Source,,,
FILE,Commodore VIC20 - Applications - Source (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Applications/Source/Commodore VIC20 - Applications - Source/Commodore VIC20 - Applications - Source (TOSEC-v2017-10-23_CM).dat,872369504,2237
DIRECTORY,Games,,,
DIRECTORY,[CRT],,,
DIRECTORY,Singlepart,,,
DIRECTORY,Commodore VIC20 - Games - [CRT] - Singlepart,,,
FILE,Commodore VIC20 - Games - [CRT] - Singlepart (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[CRT]/Singlepart/Commodore VIC20 - Games - [CRT] - Singlepart/Commodore VIC20 - Games - [CRT] - Singlepart (TOSEC-v2017-10-23_CM).dat,975929532,175596
DIRECTORY,Multipart,,,
DIRECTORY,Commodore VIC20 - Games - [CRT] - Multipart,,,
FILE,Commodore VIC20 - Games - [CRT] - Multipart (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[CRT]/Multipart/Commodore VIC20 - Games - [CRT] - Multipart/Commodore VIC20 - Games - [CRT] - Multipart (TOSEC-v2017-10-23_CM).dat,2079122392,44430
DIRECTORY,[D64],,,
DIRECTORY,Commodore VIC20 - Games - [D64],,,
FILE,Commodore VIC20 - Games - [D64] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[D64]/Commodore VIC20 - Games - [D64]/Commodore VIC20 - Games - [D64] (TOSEC-v2018-03-24_CM).dat,2772466150,199477
DIRECTORY,[PRG],,,
DIRECTORY,Singlepart,,,
DIRECTORY,Commodore VIC20 - Games - [PRG] - Singlepart,,,
FILE,Commodore VIC20 - Games - [PRG] - Singlepart (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[PRG]/Singlepart/Commodore VIC20 - Games - [PRG] - Singlepart/Commodore VIC20 - Games - [PRG] - Singlepart (TOSEC-v2018-03-24_CM).dat,3315464018,517724
DIRECTORY,Multipart,,,
DIRECTORY,Commodore VIC20 - Games - [PRG] - Multipart,,,
FILE,Commodore VIC20 - Games - [PRG] - Multipart (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[PRG]/Multipart/Commodore VIC20 - Games - [PRG] - Multipart/Commodore VIC20 - Games - [PRG] - Multipart (TOSEC-v2018-03-25_CM).dat,336656725,206543
DIRECTORY,[T64],,,
DIRECTORY,Commodore VIC20 - Games - [T64],,,
FILE,Commodore VIC20 - Games - [T64] (TOSEC-v2012-08-18_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[T64]/Commodore VIC20 - Games - [T64]/Commodore VIC20 - Games - [T64] (TOSEC-v2012-08-18_CM).dat,1169436659,2067
DIRECTORY,[TAP],,,
DIRECTORY,Commodore VIC20 - Games - [TAP],,,
FILE,Commodore VIC20 - Games - [TAP] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[TAP]/Commodore VIC20 - Games - [TAP]/Commodore VIC20 - Games - [TAP] (TOSEC-v2018-03-24_CM).dat,3137158585,247735
DIRECTORY,[BIN],,,
DIRECTORY,Commodore VIC20 - Games - [BIN],,,
FILE,Commodore VIC20 - Games - [BIN] (TOSEC-v2021-02-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Games/[BIN]/Commodore VIC20 - Games - [BIN]/Commodore VIC20 - Games - [BIN] (TOSEC-v2021-02-10_CM).dat,347825461,861
DIRECTORY,Compilations,,,
DIRECTORY,Games,,,
DIRECTORY,Commodore VIC20 - Compilations - Games,,,
FILE,Commodore VIC20 - Compilations - Games (TOSEC-v2011-11-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/VIC20/Compilations/Games/Commodore VIC20 - Compilations - Games/Commodore VIC20 - Compilations - Games (TOSEC-v2011-11-07_CM).dat,636815853,1195
DIRECTORY,C65,,,
DIRECTORY,Firmware,,,
DIRECTORY,Commodore C65 - Firmware,,,
FILE,Commodore C65 - Firmware (TOSEC-v2019-01-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C65/Firmware/Commodore C65 - Firmware/Commodore C65 - Firmware (TOSEC-v2019-01-20_CM).dat,3172448068,3527
DIRECTORY,Demos,,,
DIRECTORY,Commodore C65 - Demos,,,
FILE,Commodore C65 - Demos (TOSEC-v2011-10-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C65/Demos/Commodore C65 - Demos/Commodore C65 - Demos (TOSEC-v2011-10-06_CM).dat,3425221192,25121
DIRECTORY,Applications,,,
DIRECTORY,Commodore C65 - Applications,,,
FILE,Commodore C65 - Applications (TOSEC-v2011-10-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/C65/Applications/Commodore C65 - Applications/Commodore C65 - Applications (TOSEC-v2011-10-06_CM).dat,1286252826,7816
DIRECTORY,Amiga,,,
DIRECTORY,Diskmags,,,
DIRECTORY,Commodore Amiga - Diskmags,,,
FILE,Commodore Amiga - Diskmags (TOSEC-v2022-12-17_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Diskmags/Commodore Amiga - Diskmags/Commodore Amiga - Diskmags (TOSEC-v2022-12-17_CM).dat,286390790,1097086
DIRECTORY,Docs,,,
DIRECTORY,Commodore Amiga - Docs,,,
FILE,Commodore Amiga - Docs (TOSEC-v2021-07-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Docs/Commodore Amiga - Docs/Commodore Amiga - Docs (TOSEC-v2021-07-31_CM).dat,1616203681,475618
DIRECTORY,Kickstart-Disks,,,
DIRECTORY,Commodore Amiga - Kickstart-Disks,,,
FILE,Commodore Amiga - Kickstart-Disks (TOSEC-v2019-04-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Kickstart-Disks/Commodore Amiga - Kickstart-Disks/Commodore Amiga - Kickstart-Disks (TOSEC-v2019-04-10_CM).dat,853333623,9168
DIRECTORY,Firmware,,,
DIRECTORY,Commodore Amiga - Firmware,,,
FILE,Commodore Amiga - Firmware (TOSEC-v2017-10-17_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Firmware/Commodore Amiga - Firmware/Commodore Amiga - Firmware (TOSEC-v2017-10-17_CM).dat,656744160,47998
DIRECTORY,Collections,,,
DIRECTORY,TSWF,,,
DIRECTORY,Commodore Amiga - Collections - TSWF,,,
FILE,Commodore Amiga - Collections - TSWF (TOSEC-v2018-08-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/TSWF/Commodore Amiga - Collections - TSWF/Commodore Amiga - Collections - TSWF (TOSEC-v2018-08-20_CM).dat,3360461148,11899
DIRECTORY,Nordlicht Spiele,,,
DIRECTORY,Commodore Amiga - Collections - Nordlicht Spiele,,,
FILE,Commodore Amiga - Collections - Nordlicht Spiele (TOSEC-v2018-03-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Nordlicht Spiele/Commodore Amiga - Collections - Nordlicht Spiele/Commodore Amiga - Collections - Nordlicht Spiele (TOSEC-v2018-03-05_CM).dat,4077346863,120978
DIRECTORY,Amiga Club Hoorn,,,
DIRECTORY,Commodore Amiga - Collections - Amiga Club Hoorn,,,
FILE,Commodore Amiga - Collections - Amiga Club Hoorn (TOSEC-v2021-09-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Amiga Club Hoorn/Commodore Amiga - Collections - Amiga Club Hoorn/Commodore Amiga - Collections - Amiga Club Hoorn (TOSEC-v2021-09-27_CM).dat,11137382,13482
DIRECTORY,New Zealand Amiga Users Group,,,
DIRECTORY,Commodore Amiga - Collections - New Zealand Amiga Users Group,,,
FILE,Commodore Amiga - Collections - New Zealand Amiga Users Group (TOSEC-v2011-11-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/New Zealand Amiga Users Group/Commodore Amiga - Collections - New Zealand Amiga Users Group/Commodore Amiga - Collections - New Zealand Amiga Users Group (TOSEC-v2011-11-01_CM).dat,1643286000,11962
DIRECTORY,Scope,,,
DIRECTORY,Commodore Amiga - Collections - Scope,,,
FILE,Commodore Amiga - Collections - Scope (TOSEC-v2021-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Scope/Commodore Amiga - Collections - Scope/Commodore Amiga - Collections - Scope (TOSEC-v2021-02-27_CM).dat,2831124029,71431
DIRECTORY,"Assassins, The",,,
DIRECTORY,"Commodore Amiga - Collections - Assassins, The",,,
FILE,"Commodore Amiga - Collections - Assassins, The (TOSEC-v2021-12-06_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Assassins, The/Commodore Amiga - Collections - Assassins, The/Commodore Amiga - Collections - Assassins, The (TOSEC-v2021-12-06_CM).dat",2224042643,293486
DIRECTORY,Camelot,,,
DIRECTORY,Commodore Amiga - Collections - Camelot,,,
FILE,Commodore Amiga - Collections - Camelot (TOSEC-v2020-11-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Camelot/Commodore Amiga - Collections - Camelot/Commodore Amiga - Collections - Camelot (TOSEC-v2020-11-07_CM).dat,1056619674,67175
DIRECTORY,Franz PD,,,
DIRECTORY,Commodore Amiga - Collections - Franz PD,,,
FILE,Commodore Amiga - Collections - Franz PD (TOSEC-v2019-12-16_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Franz PD/Commodore Amiga - Collections - Franz PD/Commodore Amiga - Collections - Franz PD (TOSEC-v2019-12-16_CM).dat,3230553791,115397
DIRECTORY,"Best of Public Domain, The",,,
DIRECTORY,"Commodore Amiga - Collections - Best of Public Domain, The",,,
FILE,"Commodore Amiga - Collections - Best of Public Domain, The (TOSEC-v2017-04-22_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Best of Public Domain, The/Commodore Amiga - Collections - Best of Public Domain, The/Commodore Amiga - Collections - Best of Public Domain, The (TOSEC-v2017-04-22_CM).dat",125725553,22407
DIRECTORY,Cactus,,,
DIRECTORY,Commodore Amiga - Collections - Cactus,,,
FILE,Commodore Amiga - Collections - Cactus (TOSEC-v2014-07-14_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Cactus/Commodore Amiga - Collections - Cactus/Commodore Amiga - Collections - Cactus (TOSEC-v2014-07-14_CM).dat,1292412094,24202
DIRECTORY,Topik,,,
DIRECTORY,Commodore Amiga - Collections - Topik,,,
FILE,Commodore Amiga - Collections - Topik (TOSEC-v2011-11-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Topik/Commodore Amiga - Collections - Topik/Commodore Amiga - Collections - Topik (TOSEC-v2011-11-01_CM).dat,410975211,17801
DIRECTORY,Various,,,
DIRECTORY,Commodore Amiga - Collections - Various,,,
FILE,Commodore Amiga - Collections - Various (TOSEC-v2021-06-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Various/Commodore Amiga - Collections - Various/Commodore Amiga - Collections - Various (TOSEC-v2021-06-02_CM).dat,2397819409,42449
DIRECTORY,TOGA,,,
DIRECTORY,Commodore Amiga - Collections - TOGA,,,
FILE,Commodore Amiga - Collections - TOGA (TOSEC-v2022-12-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/TOGA/Commodore Amiga - Collections - TOGA/Commodore Amiga - Collections - TOGA (TOSEC-v2022-12-06_CM).dat,951521340,503979
DIRECTORY,Purity,,,
DIRECTORY,Commodore Amiga - Collections - Purity,,,
FILE,Commodore Amiga - Collections - Purity (TOSEC-v2021-09-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/Purity/Commodore Amiga - Collections - Purity/Commodore Amiga - Collections - Purity (TOSEC-v2021-09-27_CM).dat,3389346828,17597
DIRECTORY,R-H-S,,,
DIRECTORY,Commodore Amiga - Collections - R-H-S,,,
FILE,Commodore Amiga - Collections - R-H-S (TOSEC-v2021-04-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Commodore/Amiga/Collections/R-H-S/Commodore Amiga - Collections - R-H-S/Commodore Amiga - Collections - R-H-S (TOSEC-v2021-04-07_CM).dat,4010921487,51791
DIRECTORY,Software of the Month Club (SOMC),,,
DIRECTORY,Commodore Amiga - Collections - Software of the Month Club (SOMC),,,
